,Contents,Date,Summary,Title,URL
23,"After receiving its capital markets services licence, Jachin Capital, a home-grown independent fund manager, can now offer its digital investing platform  iAdvisor  to all accredited investors in the city-state.  Starting from an investment theme or idea, Jachin Capital constructs portfolios for its online and advisory platform investing vehicle iAdvisor, based on a transparent rules-based framework.iAdvisor was developed in collaboration with Hong Kong-based B2B fintech firm Quantifeed.  Currently, iAdvisor boasts 28 portfolios with investment themes ranging from banking to fourth industrial revolution themes like cyber security, robotics and driverless cars. The underlying baskets for each theme are stocks listed in five countries.  The portfolios are regularly reviewed and re-balanced. Therefore if you think the Chinese on-line consumer represents the wave of the future, you can invest in the China Online US portfolio and at the click of a button, you are investing in a basket of 20 US-listed internet-related stocks domiciled in China such as Alibaba and Baidu.  Or, if you are looking for dividend yield in Singapore, you can invest in Jachin Capitals SMART Real Estate Singapore portfolio.  The firm was founded by Joyce Woo(pictured above) a seasoned investment professional with over 30 years of corporate and private banking experience in Singapore and South-East Asia. Prior to setting up her firm she had acareer with the private banking teams of major financial institutions such as OCBC, Citigroup, UBS, Morgan Stanley and Bank of Singapore.  At OCBC she was instrumental in setting up the investment advisory team for the private banking unit and also served as a member of the investment committee for OCBC Trustee.  We believe that investors should be empowered by knowledge, thus, iAdvisor provides investors with 24/7 access to everything they need to know about their portfolios such as risk indicators, performance metrics and P&L, said Woo.",2017-04-18,"... revolution themes like cyber security, robotics and driverless cars. ... Or, if you are looking for dividend yield in Singapore, you can invest in ...",Singapore Fund Manager Launches Digital Investing Platform,http://www.finews.asia/finance/24406-fintech-singapore-jachin-capital-iadvisor-private-banking-asian-wealth
24,"To perfect their attacks, some of Japans top volleyball players are training against a robot that can mimic the tactics of opposing teams.  The Japanese Volleyball Associations block machine consists of three pairs of robotic arms that move side to side in front of the net. These represent blockers  players who defend against spikes from the attacking team that send the ball forcefully over the net, making it hard for opposing players to return it.  A spike is the most effective way to win points in volleyball, says Laura Woodruff at Volleyball England. The blockers job is to try to make part of the court unavailable to the attacker, whilst the attacker has to try to find space to hit the ball into.  If the attacker gets it right, the ball flies over the net and straight onto the ground to win a point. If a blocker intercepts it, they can smash it right back over.  Developed by researchers at the Japanese Volleyball Association and the University of Tsukuba, the block machine lets a coach program the robot arms for different training drills. If they think their team could have handled a situation in a previous game better, they can recreate the moment by positioning the arms to stand in for opposition team members. They can also mimic the tactical styles of future opponents.  To start the action, the coach presses a button and the robot arms whizz independently into place. The machine can travel 3.7 metres per second, which is faster than a player can move from one position on the court to another.  Six players from Japans womens volleyball team used the robot in training sessions over eight days. Some players said they felt little difference between playing against the machine and attacking in a real game.  But because the machines configuration is set before the attack, the robot blockers can end up in the wrong position if the practice drill is slightly displaced on the court. The researchers plan to remedy this by adding motion sensors to the machine that could automatically adjust its position.They will present their work at the IEEE International Conference on Robotics and Automation in Singapore that starts in May.  It is a very sophisticated device with positive feedback overall from players, says Luca Paolo Ardig at the University of Verona, Italy. It would be good to find out the impact the system could have on players performance over the course of a season, he says.",2017-04-12,Robot volleyball machine helps Japan team practise attacks ... International Conference on Robotics and Automation in Singapore that starts in ...,Robot volleyball machine helps Japan team practise attacks,https://www.newscientist.com/article/2127679-robot-volleyball-machine-helps-japan-team-practise-attacks/
25,"Every six months, the pieces of silicon glue used on a fan cover of an aircraft engine need to be replaced.  A worker takes eight to 12 hours to complete the tedious task. But a robot does it in four hours.  Such industrial robots are increasingly being used on the factory floor, prompting the introduction of a new training programme.  Announced yesterday, its aim is to train more than 2,000 professionals, managers, executives and technicians in the next two years to operate and implement automated production systems.  The training will be done by the Robotics Application Centre of Excellence (Race), a collaboration between professors from Nanyang Technological University (NTU) and local precision engineering company PBA Group.  Said Race chief executive Derrick Yap: ""South-east Asia has been earmarked to be the factory of the world and Singapore, being at the epicentre of the region, is very well-positioned (to take advantage of this).""  The series of courses under the new Robotics Applications Training and Education Programme starts on Jan 11, with a one-day ""novice"" level session for people without any technical background in robotics and automation. They will learn about technology trends and how to analyse the cost-effectiveness of adopting robotics and automation. The session costs $50 for Singaporeans, after subsidies.  The next two higher-level courses, each to run for five days, will be launched in March, with another two to follow later.  Mr Gilbert Tan, chief executive of the Employment and Employability Institute (e2i), urged firms and industries to prepare for the future and adopt more advanced technology in manufacturing. His institute has signed an agreement with Race and Workforce Singapore to develop skills training and support employers in staff development.  Race will also team up with the Singapore Precision Engineering and Technology Association and e2i, to help its members learn about technology and buy more of it.  Yesterday, Race held a session on it for about 40 company officials.  ASTech managing director Mun Kok Woh, whose robotics solutions company employs 12 people, said it is costly for his more experienced staff to stop work to train new hires. ""If someone can teach them the basic know-how, that would help. Some have relevant background knowledge but we want them to move up faster,"" he said.",2016-12-01,The training will be done by the Robotics Application Centre of ... Race will also team up with the Singapore Precision Engineering and ...,Here's help in Race for robotics excellence,http://www.straitstimes.com/singapore/heres-help-in-race-for-robotics-excellence
26,"McKinsey & Company's new Singapore Digital Capability Centre (DCC), opening on April 11, will help local companies harness emerging technological changes - collectively known as Industry 4.0 - that are disrupting industries around the world, according to Oliver Tonby, McKinsey's South-east Asia managing partner.  MCKINSEY & Company's new Singapore Digital Capability Centre (DCC), opening on April 11, will help local companies harness emerging technological changes - collectively known as Industry 4.0 - that are disrupting industries around the world, according to Oliver Tonby, McKinsey's South-east Asia managing partner.  Mr Tonby said Industry 4.0 describes four broad disruptions. They are: increasing data availability and interconnectivity; analytics and business intelligence (BI) capabilities, including artificial intelligence (AI); advanced human-machine interactions such as cobots (a collaborative robot that interacts with humans in the workplace); and advanced production methods such as 3-D printing.  All these are expected to transform the entire life cycle of a business' product, from customer order to after-sales.  The Singapore centre is part of a global network of five DCCs that McKinsey has around the world. The Singapore centre will be in partnership with A*Star's Advanced Remanufacturing and Technology Centre (ARTC) and, apart from Singapore, will also serve the South-east Asian region. McKinsey is spending US$15 million upfront in establishing the centre and will employ 10 new full-time employees. According to sources close to the project, McKinsey expects that more investments in the centre will be ongoing as it expands and increases its scope. Most of the money is likely to go into hiring more skilled personnel.  Talking to The Business Times, Mr Tonby noted that with manufacturing accounting for one-fifth of Singapore's economic output, ""the facility is in line with the nation's push to become a regional hub for advanced manufacturing (AM)"".  He added: ""Singapore, in our view, is also uniquely positioned to become the home of smart manufacturing pilots. The DCC is also designed to be especially relevant to regionally important sectors including discrete manufacturing, semiconductors, oil and gas, electric power, and mining.  ""We see DCC Singapore playing an integral role in the ecosystem, drawing on ARTC's state-of-the-art facilities and research and development capabilities across A*Star, ranging from manufacturing, data analytics, virtual process modelling, and digital solutions for complex manufacturing processes.""  David Low, ARTC's CEO, told BT that his organisation would be jointly conducting manpower training sessions with McKinsey for companies to get an appreciation of lean manufacturing and Industry 4.0.  ""These sessions will leverage DCC's learning modules across themes such as predictive maintenance, digitised performance management, procurement and supply chain. The DCC will utilise part of ARTC's Model Factory testbed that will be launched in the later part of the year,"" Mr Low said.  The Model Factory testbed will provide a learning environment for companies to experience advanced manufacturing technologies, so that they can acquire and deepen their knowledge and skills in such technologies, thereby reducing the risks involved in adopting AM in their own factories and processes  ARTC will also groom talent for Future of Manufacturing technologies through workshops and on-the-job training. At any one time, ARTC has at least 30 interns from the various Institutes of Higher Learning (IHLs) such as NTU (Nanyang Technological University), NUS (National University of Singapore, SUTD (Singapore University of Technology and Design), Singapore Polytechnic, Ngee Ann Polytechnic, Nanyang Polytechnic, Republic Polytechnic and Temasek Polytechnic.  As new technologies such as robotics, digitalisation, IoT (Internet of Things) and analytics come online, the manufacturing sector is changing dramatically. Advanced manufacturing is one of the areas identified by the Committee on the Future Economy (CFE) as a growth cluster. CFE noted that Singapore should augment its current base of complex manufacturing capabilities, and prepare its workforce to take on the jobs created by the integration and adoption of AM technologies.  Recently German semiconductor giant, Infineon Technologies, announced that it is spending 70 million euros (S$104.8 million) in five years till 2021 to develop a smart factory at its backend manufacturing plant in Singapore. Infineon said it would progressively increase the level of automation, connectivity and control within the factory. It added that Industry 4.0 ""is not only the next step in automation, but will substantially change how we work; machines are becoming more intelligent and will be able - to a large extent - to control and optimise themselves and the production process in which they are involved"".  McKinsey's Mr Tonby said the company's DCCs around the world will simulate different companies, depending on the needs of the region. ""For example, the Singapore facility will feature a gearbox manufacturer whereas the German facility will feature a woven smart wristband producer. Ultimately, the realistic production environment is the biggest differentiator as all centres will feature similar capability learning modules which will be developed in synergy and then tailored to the simulated business.""  He added that the Singapore centre will showcase applications beyond the four pillars of Industry 4.0 - data analytics, robotics, 3-D printing and connectivity - to ""include technologies that can be adopted across the entire value chain encompassing product development, procurement and supply chain"".  The Singapore facility will offer companies at different stages of their Industry 4.0 transformations with the following help:  Among the many technology showcases on offer at the DCC, one will be on predictive maintenance. ""New technology today uses real time data to predict and prevent breakdowns and can reduce down time by 50 per cent. At the DCC, participants will learn about these new technologies and also pilot them on site, before applying them to their own setting. We think this approach can be transformational in the adoption of Industry 4.0,"" Mr Tonby said.  ARTC's Mr Low noted that Industry 4.0 is still a relatively new concept and not all companies are convinced of the value that these technologies can bring them.  Companies need to understand how they will be left behind if they do not adopt Industry 4.0, as the future of manufacturing will see a move towards the replacement of labour-intensive processes with disruptive technologies such as digital manufacturing, robotics and automation, he said, adding: ""To remain relevant, companies must identify and learn about the types of advanced technologies which can make a significant difference to their businesses, and open up new revenue streams.""  Mr Low added that with strong government support in this space, along with a well integrated ecosystem of relevant government agencies, researchers and the industry, Singapore is in a good position in the adoption of Industry 4.0.  Amendment note: An earlier version of this article stated that the Intellectual Property (IP) generated at the DCC would be jointly owned by ARTC and McKinsey. McKinsey has since clarified that it is unable to confirm who the IP would be vested with.",2017-03-31,"McKinsey & Company's new Singapore Digital Capability Centre (DCC), ... As new technologies such as robotics, digitalisation, IoT (Internet of ...","McKinsey, A*Star's ARTC to train workers on Industry 4.0 (Amended)",http://www.businesstimes.com.sg/government-economy/mckinsey-astars-artc-to-train-workers-on-industry-40-amended
27,"Hoteliers are worried about the lacklustre economic growth, not to mention the expected modest growth of 4% for tourist arrivals in 2017.  As one of the worlds top meeting spots and financial hubs, it seems that Singapore is never in danger of extreme declines in visitor arrivals. Its booming hospitality industry is supported by 33,000 individuals working to provide the worlds top decision makers, foremost companies, and the city-states regular visitors the best hospitality services and deals.  However, with the rapid growth of other cities around the world and in the region, Singapores hotel industry needs to keep evolving and innovating if it longs to keep its coveted spot in the hospitality business, particularly in the meetings, incentives, conferencing, and exhibitions (MICE) sector. A report by DBS Bank reveals that 2017 is going to be a challenging year for the tourism sector, with a modest growth of 4% for tourist arrivals.  With the carryover of new hotels which were originally scheduled to open in 2016 into 2017, our earlier expectation of a more balanced market in 2017 is likely to be delayed into 2018 where the supply of new hotels drops off. The decline in new room supply in 2018 is due to the lack of new land released by the Singapore government for hotel developments over the past two years, says Derek Tan, vice president at DBS Bank, Group Equity Research.  Stiff competition exists in the hotel industry as supply increases and despite economic uncertainties in the region and beyond. According to the UNWTO Tourism Highlights of 2016, the global hotel industry remains to grow, thereby providing opportunities for local companies to amass revenue through internationalisation. With the growth of the hospitality industry, hoteliers are then expected to keep up and provide creative solutions as customers continue to change and reevaluate their expectations.  Singapore faces increased competition from other tourism markets through a variety of factors which include easier access to other countries through the relaxation of visa restrictions, like multiple entry visas for Chinese visitors into Japan; devaluation of the other regional currencies, potentially making it cheaper to visit other countries compared to Singapore, e.g. a weaker Korean won and Japanese yen; and Singapore already having a high market share, e.g. Singapore accounts for 38%-39% of total Indonesian outbound travel, explains Tan.  Rethinking business   Frank Sorgiovanni, head of research Asia Pacific, JLL Hotels & Hospitality Group, says that Singapores hotel industry is very similar to Hong Kong in that tightly held hotel stock amongst generational owners sees little investment activity. He notes that investors have begun shifting their focus to other markets like Australia. Two of the most preferred investment markets for 2017 are Japan and Australia, followed by Thailand, Vietnam, and the Maldives. In the Indian Ocean, investor interest is expected to go beyond the highly soughtafter Maldives with a renewed focus shifting to the Seychelles and Mauritius resort markets.  The Hotel Industry for Sustainable Growth, a report by the Singapore Tourism Board (STB), mentions that the city-states hoteliers must be abreast of the current trends and the pressing issues in the hospitality industry in order to encourage investment.  According to STB, hotels must leverage technology and analytics, reevaluate business processes and models, enhance customer experience and engagement, and create differentiated value propositions, amongst others. Across the city-states hotel industry, STB found impressive examples of innovation from different hotels. With the rise of digital and the growing Internet of Things, hotels can look to technology to address customer demands and industry-wide concerns.  Park Avenue Rochester achieved man-hour savings of up to 3.5 fulltime employees by deploying two robots to transport housekeeping linen, refuse, and bulky items for the hotels back of house functions. The robots helped room attendants focus on cleaning and eliminated the roles of performing tedious tasks. Amidst the digital revolution and the slow growth of hospitality workforce, automation is inevitable.  Data analytics has also become one of the biggest buzzwords across all industries in the global economy. From power companies to banks and now the hospitality industry, data analytics allows executives to make decisions based on highly-detailed customer profiling. In Singapore, The Fullerton Hotels were able to automate tedious reports generation and carry out in-depth analyses across different departments. Insights generated can allow hotels to cater to the most specific tastes of customers by identifying specific services which may be developed and enhanced.  Singapores luxury hotels will also see growth in 2017, with most of the new rooms under the Upscale and Luxury segments, says Tan. Compared to 2016, there may be more pricing discipline due to constraints by these upper-tier brands to cut room rates without affecting their brand status. As such, luxury hotels will continue to roll out new services and collaborate with wellknown brands around the globe to attract more foreign visitors. We are delighted to be the first luxury hotel in Asia Pacific to partner with La Mer to offer the best in skincare and indulgent facial treatments. The coveted La Mer Miracle Broth facial will be available exclusively at The Ritz-Carlton Spa, says Peter Mainguy, general manager of The Ritz-Carlton, Millenia Singapore.  Meanwhile, Marina Bay Sands The Shoppes continued to expand with the addition of Kenzo Kids, Stella McCartney, and Paul Smith Junior. Ian Wilson, senior vice president, Hotel Operations, Marina Bay Sands, says the ArtScience Museum also saw a significant 83% increase in overall museum visitorship following the launch of its new permanent exhibition, Future World: Where Art Meets Science.  Going forward   Looking ahead to the first half of 2017, OCBC Investment Research believes the room supply injection will not be adequately matched by a growth in demand. It says 2,956 rooms are expected to be added in 1H17 and an additional 811 rooms in 2H17, against the room stock of 63,518 at the end of 2016.  FY16 visitor days were up 2.2% year-on-year on the back of 7.7% increase in tourist arrivals. Going forward, we expect leisure demand to show mild to no growth, with STB forecasting a 0% to 2% increase in tourist arrivals and a 1% to 4% increase in tourism receipts. On the other hand, corporate demand is expected to remain soft, notes OCBC in a report. Meanwhile, DBS says the demand and supply situation in Singapore is likely to become more balanced only in 2018, when supply pressures ease and new room inventory is projected to only increase by 2%. Data from Singapores Urban Redevelopment Authority shows that in the fourth quarter of 2016, 6,496 rooms were in the pipeline, 5,841 rooms under construction, and 655 were planned development.  Who made it to SBRs list   Marina Bay Sands remains at the top spot with a total number of rooms at 2,561. The Sands Expo hosted a total of 3,500 events, including numerous newto-Singapore and returning shows. Hotel Boss and Swisstel The Stamford both retain their top 2 and 3 spots with 1,500 and 1,261 rooms, respectively. Mandarin Orchard Singapore and Carlton Hotel Singapore placed fourth and fifth, respectively.  The hotel industry remains a key pillar of Singapores economic growth. In order to stay competitive, Marina Bay Sands continues to make progress as we pursue a manpowerlean business model by employing new technologies, analytics, and robotics. We strive to do our part to increase productivity within the hospitality industry, says Wilson. Marina Bay Sands saw a 3.2% increase in its hotel occupancy, clocking in 97.3% hotel occupancy in 2016 across 2,561 hotel rooms and suites. Our priority for 2017 is to continue sharpening our integrated resort business model by enhancing our guests touch points across the property, building loyalty to encourage repeat visitation, and innovating to be even more efficient operationally, notes Wilson.",2017-04-10,"The robots helped room attendants focus on cleaning and eliminated ... Singapore's luxury hotels will also see growth in 2017, with most of the ...",Singapore's 50 largest hotels in 2017,http://sbr.com.sg/hotels-tourism/exclusive/singapores-50-largest-hotels-in-2017
28,"Drivers headed to Robinson Towers in the Central Business District will no longer have to worry about wasting time circling the building's carpark for a vacant space.  When the building reopens in the fourth quarter of next year, after a five-year redevelopment, it will feature a new automated system that makes use of robots to park cars.  Guided by lasers, cameras and markings on the ground, the robots will ferry cars of up to 2,600kg from a drop-off point to one of 90 parking spaces.  The system, developed by engineering firm MHE-Demag, is believed to be the first such application of the technology in Singapore.  Though such robots have been used for several decades to transport goods, the technology has more recently made inroads into carparks in the United States and Germany.  The system could increase the capacity of a carpark by more than 40 per cent as it allows cars to be parked closer together. The relatively small size of the robot - 5m long and 2.1m wide - also allows it to manoeuvre in narrow spaces.  Unlike other mechanised parking systems, this one does not require steel supporting structures or parking pallets, said MHE-Demag sales and markets regional director Klaus Schilling.  ""No additional building provision is required for the system and it can be adapted into a conventional parking provision in any building development easily,"" he said.  While the firm declined to say how much it will cost, a similar system by Chinese firm Yee Fung Automation - introduced in Nanjing last December - is said to have a price tag of around $200,000.  But the parking fee at Robinson Towers will be ""similar"" to other carparks in the area, said Mr Schilling.  Across the road, at CapitaGreen, daytime parking costs $3.10 a half-hour on weekdays.  Conventional mechanised parking systems - which use mechanical car lifters to move a car to a storage space - can be found at several locations here, including three Housing Board carparks in Changi Village, Yishun and Bukit Panjang.  During peak periods, retrieving a car from these carparks can take 10 to 15 minutes.  MHE-Demag said its system offers faster parking and retrieval, and the average time to retrieve a car - which can be done with a mobile app - will be about two minutes.  The firm is looking at introducing the technology at ""several other locations"", but did not disclose details, and has also started to introduce it elsewhere in the region.  Robotics expert Marcelo Ang said that while it will make parking more convenient, the high cost of purchasing and maintaining such a system could deter widespread adoption of the technology.  ""Building owners will have to weigh how much it costs against what benefits it will bring,"" said Dr Ang, who is acting director of the National University of Singapore's Advanced Robotics Centre.",2017-02-07,"Guided by lasers, cameras and markings on the ground, the robots will ... of the National University of Singapore's Advanced Robotics Centre.",Where carpark valet is a robot,http://www.straitstimes.com/singapore/transport/where-carpark-valet-is-a-robot
29,"SINGAPORE - Over 70 projects were showcased today at the Young Defence Scientists Programme (YDSP) Congress, ranging from harnessing data analytics to track suspicious behavior and potential terrorist threats to fusing artificial intelligence with robotics.  The annual programme, started in 1992, is a joint initiative by the Defence Science and Technology Agency and DSO National Laboratories. Last year's edition saw some 450 students from 18 schools learn about defence science and technology through research attachments, customised camps and experiential learning modules.  Senior Minister of State for Defence Dr Mohamad Maliki Osman, the guest of honour at today's congress, said: ""It is vital to nurture young, talented scientists and engineers like those we have with us today... This is exactly the intent of this YDSP initiative, to provide young people like yourselves with the insights into the exciting work of our Defence engineers and scientists.""  At the event, he presented 30 scholarships and 90 awards to students with outstanding academic and co-curricular achievements in science and technology.",2017-04-18,SINGAPORE - Over 70 projects were showcased today at the Young ... and potential terrorist threats to fusing artificial intelligence with robotics.,Students showcase projects on defence science,http://www.straitstimes.com/singapore/education/students-showcase-projects-on-defence-science
31,"In one case, participants were asked to program Dobot Magician in order to re-organize a certain number of objects. With the use of Dobot Blockly, a visualized programming interface, participants were able to program Dobot Magician in a simpler way, where logic and the elegance of solutions take more value.  Dobot has also revealed its newly developed mobility platform in another combat program, drawing some eyes with its bright, modern design. This vehicle that carries Dobot Magician around supports remote control, obstacle detection and dodging, and multiple extension ports for sensors.  According to Dobot's CEO Jerry Liu, with the market of robots in expansion, the growth of educational robotics is an inevitable trend, which is also one of Dobot's focuses, with its increasing advantage in the educational robotics market. The cooperation with an international robot competition is our bet on the future.  Dobot (Shenzhen Yuejiang Technology Co., Ltd) is a leading robotic arm solution provider based in Shenzhen, China. Dobot Magician is a major product, a multi-functional smart robotic arm platform designed for high end STEAM education, featuring many capabilities including 3D printing and laser engraving, high extendibility and a GUI programming environment.  To view the original version on PR Newswire, visit:http://www.prnewswire.com/news-releases/dobot-makes-robocup-singapore-more-fun-300430262.html",2017-03-28,"SINGAPORE, March 28, 2017 /PRNewswire/ -- As one of the world's most known and talked about student robot competition, this year's ...",Dobot Makes RoboCup Singapore More Fun,http://www.prnewswire.com/news-releases/dobot-makes-robocup-singapore-more-fun-300430262.html
34,"Mr Yap: ""We don't try to jump, we don't try to skip the stages, we try to move through each stage very quickly.""  FROM distributing mechanical and automation products to now manufacturing its own products using advanced manufacturing, PBA Group has grown by leaps and bounds in its 30 years of history.  Now, it has set up a training centre to help other small and medium enterprises (SMEs) like itself join the Industry 4.0 revolution.  Derrick Yap, chief executive officer of PBA Group, said the company's transformation was done progressively by taking small steps each time the company moved up the value chain.  Mr Yap told The Business Times: ""We didn't feel just doing distribution is a viable business model. I thought this kind (of work) has very little value-add, especially (when) the Internet and web-selling started to take off, it means the world is becoming borderless. I thought distributors would serve less and less purpose.""  The company then went into having its own product range by undertaking research and development (R&D) to build machines like robotics.  Mr Yap said: ""We took up the challenge and we were quite brave to move into another new field, but (we were) not completely diversified, (we were still) related to the field we were used to. From there, we went one step further and again one step further.""  Thus, from buying and selling products, it moved into contract manufacturing, and then designing and then component manufacturing.  Mr Yap felt that instead of assembling other people's components, the company should build and own the intellectual property (IP) for the components, which it did.  He said: ""Then we are able to give customers a complete solution. Now we can use the parts that we distribute, assemble into a plate where we machine design the entire module with our engineers, use components that we own and (for which) we have IP, into a solution for our customers.""  Besides making strides vertically, it has also expanded its footprint horizontally and geographically.  From the industrial space, it moved into the aerospace industry and has also made a mark in regional countries like Malaysia, Thailand, Indonesia, the Philippines, China and Taiwan.  Said Mr Yap: ""It is the same logic . . . that we progressed vertically and horizontally step-by-step.  ""We don't try to jump, we don't try to skip the stages, we try to move through each stage very quickly. Many people say we still have the speed of a startup, even though we are established.""  Although it is now a 500-strong company, it strives to be as lean as a startup, and is still nimble, active and quick to respond to changes.  Said Mr Yap: ""That is done by empowering all the individuals and managers so that they can react very fast.""  The company's staff are hands on and passionate, and have a great sense of ownership about the business.  He added: ""We tend to run in such a way that we only tell you where we want to go. How you go there is your path. So people have a lot of leeway. It's kind of like in a startup.""  Mr Yap is aware of the competition in the global arena and has decided that advanced manufacturing is the way to go, which has enabled it to reap a lower production cost per unit in Singapore than its China factory.  Its smart factory here is able to manufacture in ""high-mix, low-volume"" - ie many different products in small batches - even in a limited space of 5,000 sq ft.  He said: ""If your production line is highly automated, the cost of your product is the cost of the equipment amortised over x number of years over x number of products you are producing in that production line.  ""If my equipment cost is the same in Singapore, Malaysia and China, then it won't really matter where my factory is anymore.""  The initial phase of adopting new technologies has not been easy but the company persevered. It has gone through the early stage and is now reaping a lot of benefits from automation.  Mr Yap said: ""For us, I would like to think that it didn't last as long as other companies would have to go through because we already have all the engineers in-house.  ""The only difficult part was we had to choose long-term profit over short -term profit. We had to choose to incur all the costs, we had to choose to not provide solutions to external customers but use our engineers to provide solutions internally.""  Now, the group also has a training arm, Robotics Application Centre of Excellence (RACE), to drive Industry 4.0 change in Singapore and the region, as well as groom robotics engineers. It conducts robotics courses at various levels, for policymakers, business owners, educators to professional practitioners.",2017-04-16,"Now, the group also has a training arm, Robotics Application Centre of Excellence (RACE), to drive Industry 4.0 change in Singapore and the ...",PBA Group remains as lean and fast as a startup,http://www.businesstimes.com.sg/government-economy/pba-group-remains-as-lean-and-fast-as-a-startup
35,"Bulky machines on a factory floor print out intricate metal parts layer by layer before they are moved from one conveyer belt to another by tireless robotic arms with pinpoint precision.  In another country thousands of kilometres away, a manager checks his mobile device to ensure these machines and robots on the distant production floor are running under specific conditions so that they achieve maximum output.  Welcome to the new era of manufacturing, on display this week in an exhibition at the Singapore Expo.  Manufacturing Technology Asia 2017, which opened yesterday, aims to bring businesses large and small, technology providers and service firms together to share experiences and opportunities.  It is in part prompted by the potential created by technological advances.  By interacting with seasoned industry players, businesses will gain a better idea on how advanced manufacturing technologies may be adopted in their own operations.  The event, organised by trade event organiser UBM SES, will also allow businesses to explore technologies already available on the market, connect with providers and work on new solutions.  The exhibition, which comprises 301 companies from 26 countries, is showcasing a spectrum of innovative technology, including additive manufacturing (also known as 3D printing), optics and photonics, precision engineering and semiconductor manufacturing.  Mr Johan de Villiers, managing director of technology provider ABB, said: ""Adopting new technology is absolutely essential for firms.  ""It ensures the competitiveness of Singapore in a global economy. For a country with limited resources, the ability to use technology will continue to be a key competitive advantage for Singapore.  ""It also presents a key export opportunity for Singapore as it develops a workforce that adds value in the digital environment. Those skills are going to be a large part of the future global economy.""  Ms Sim Ann, Senior Minister of State for Trade and Industry, mentioned at the opening ceremony the importance of preparing Singapore's manufacturing sector for technological developments.  She said: ""Advanced manufacturing presents significant opportunities for our economy, companies and people.  ""Events such as the Manufacturing Technology Asia exhibition serve as useful and important platforms for key stakeholders to exchange ideas, and discuss how we can work together to drive the industry's push towards advanced manufacturing.""",2017-04-04,"An automated guided vehicle by SESTO Robotics. ... the new era of manufacturing, on display this week in an exhibition at the Singapore Expo.",The new era of manufacturing is here at Expo event,http://www.straitstimes.com/business/the-new-era-of-manufacturing-is-here-at-expo-event
36,"Cage-free, user-friendly collaborative robot arms affordable for enterprises of all sizes have now become the market driver within industrial robotics. The 2016 annual result of Universal Robots is a testament to that market growth, with revenue reaching DKK 662 million (US$98.4 million) and delivering a profit of DKK 92 million (US$13.7 million) before tax.  President of Universal Robots, Jrgen von Hollen, considers net income to be satisfactory and expects revenue growth of 50 percent or greater in 2017, which means that the company will stay on target to reach DKK 1 billion (US$148.6 million) by the end of 2017.  We need to stay ahead of the curve and drive innovation in everything we do. Scaling the business to continue to deliver growth year-after-year is a key priority. Compared to 2015, we have more than tripled our investments in 2016, especially in R&D, enabling us to maintain our product leadership position, and allowing us to offer the cobot technology platform of choice, said Jrgen von Hollen. Equally important has been our continued investment of more than 50 percent into the Universal Robots staff resource base in 2016, extending our capability, know-how and reach globally.  Universal Robots continues to gain market share in developing markets, doubling its global presence with local offices in 11 countries, up from five offices in 2015. The company is now represented with a presence in the USA, Spain, Germany, Italy, Czech Republic, China, Singapore, India, Japan, Taiwan and South Korea. The company also continues to scale a strong distribution channel covering more than 50 countries worldwide.  Eight years after Universal Robots sold its first cobot, the global collaborative robot market has entered a new phase of growth. Before the invention of the cobot, automation of manufacturing facilities was limited to highly structured tasks. As a result, many industries had to rely on hand assembly for the more dynamic and flexible functions in their production processes. However, with the Universal Robots cobot, companies are now able to apply flexible, easy-to-use, safe technology allowing them to scale and grow their businesses.  The advantage of Universal Robots cobot is its universal application for all sizes of companies, from small to large. Our technology has been an enabler for all companies  not just large corporations  to integrate automation into their production processes. What also differentiates us has been our focus on growing a global eco-system of technology partners in our UR+ platform. The UR+ platform offers customers access to application solutions leveraging a global developer resource base that is continuously innovating, said Jrgen von Hollen.  As a first mover and leading cobot manufacturer, Universal Robots has been able to rapidly grow its global market share, taking advantage of the impressive growth of the market to date. We are committed to grow our market share as the collaborative robot market experiences continued, explosive growth over the coming years as small and medium businesses adopt cobot technology, said Jrgen von Hollen.  In the spring of 2015,Teradyne, a leading supplier of automation equipment for test and industrial applications, acquired Universal Robots. The close collaboration between Teradyne and Universal Robots has allowed Universal Robots to leverage Teradynes global coverage and capabilities.  Universal Robots was co-founded in 2005 by the companys CTO, Esben stergaard, who wanted to make robot technology accessible to all by developing small, user-friendly, reasonably priced, flexible industrial robots that are safe to workwith. Since the first robot was launched in 2008, the company has experienced considerable growth with the user-friendly robots now sold in more than 50 countries worldwide. The company, which is a part of Teradyne, is headquartered in Odense, Denmark, and has subsidiaries and regional offices in the USA, Spain, Germany, Italy, Czech Republic, China, Singapore, India, Japan, Taiwan and South Korea.",2017-04-09,"The 2016 annual result of Universal Robots is a testament to that ... Czech Republic, China, Singapore, India, Japan, Taiwan and South Korea.",Universal robots keeps delivering high double-digit growth,https://www.ceasiamag.com/2017/04/universal-robots-keeps-delivering-high-double-digit-growth/
