,Contents,Date,Summary,Title,URL
23,"Verint speech recognition solutions to be implemented in MTA  Verint Systems Inc.s (Nasdaq: VRNT) voice self-service and speech recognition solutions from its Customer Engagement Optimization portfolio will be implemented a large municipal transportation authority in the US, the company said.  When this transportation authority sought new solutions to support its move from an on-premises to cloud environment, as well as to advance key compliance needsincluding functionality to support the Payment Card Industry Data Security Standard (PCI DSS)it turned to Verint.  The authority also wanted to ensure the technology it selected would enable it to enhance security and further the success of its prepaid card program that enables citizens to reload their transit cards through voice self-service.  When deployed, the software solutions will be integrated with the authoritys contact center and back-end data systems, and will help deliver timely, high-quality voice self-service to improve citizen experiences, achieve higher completion rate goals, and decrease transfer rates and cost per contact. The authority and citizens it serves also will benefit from the solutions personalization capabilities, which help reduce typical consumer frustration with voice self-service systems.  Verint is a global leader in actionable intelligence solutions with a focus on customer engagement optimization, security intelligence, and fraud, risk and compliance.",2017-03-28,Verint Systems Inc.´s (Nasdaq: VRNT) voice self-service and speech recognition solutions from its Customer Engagement Optimization portfolio ...,Verint speech recognition solutions to be implemented in MTA,http://www.financial-news.co.uk/40436/2017/03/verint-speech-recognition-solutions-to-be-implemented-i/
24,"Thomas Payne, MD, FACP, attending physician in the General Internal Medicine Center at the University of Washington Medical Center-Roosevelt in Seattle, dictates notes into a recorder between patient appointments, recording notes on one patient before seeing the next.  He then uses speech-recognition software to move those recorded notes into his electronic health record (EHR) system.  Payne said his system ensures he gets to his notes quickly after each visit, and saves him time. I do leave the clinic sooner than my colleagues do, by 30 minutes or so, he said.  Although Payne acknowledged that his process might not be the right choice for every primary care provider, he does see an overall need to develop better practices around documentation.  Documentation is one of the most time-consuming parts of a doctors day, particularly in primary care. Its an area ripe for improvement, said Payne, who is also medical director for IT services at the University of Washington School of Medicine and board chair for the American Medical Informatics Association (AMIA).  The rapid rise of EHRs has brought with it both changes and challenges in how physicians record and share their patient notes. Leaders in the medical community have found that when it comes to aiding documentation, the systems need to do a better job.  The Report of the AMIA EHR 2020 Task Force on the Status and Future Direction of EHRs cited the need for EHRs to simplify and speed documentation, through other members of the care team entering the information, automatic data capture by devices or other information systems, and even having patients enter data themselves.  Payne said most EHRs arent designed to support documentation in a way that works well for physicians and their staff.  For example, he said many doctors record their notes in narrative form, writing down information that while not necessarily related to what brought a patient in for that particular visit is important to document the patients overall well-being.  However, Payne said most EHRs want doctors to check boxes or use drop-down fields to add details about a patient; EHRs generally cant take the information recorded in narrative form and use it to populate the preset fields. That means doctors recording the same information multiple times, moving from one field to another on their computer screens.  Thats not particularly satisfying nor is it the best use of that physicians time, Payne said.",2017-04-12,He then uses speech-recognition software to move those recorded notes into his electronic health record (EHR) system. Payne said his system ...,EHR documentation challenges remain,http://medicaleconomics.modernmedicine.com/node/434546
25,"With an estimated 100 million speakers, Swahili is the second-most-widely-used language on the African continent, after Arabic. Yet services such as automatic speech recognition (ASR) arent commercially available in this language, denying many users with disabilities and those who aren't literate the information they desperately need in their daily lives. This could change very soon though, as academic research and technology startups are converging to provide localized technologies to Swahili speakers.  One of these very promising innovations is about to be rolled out in Kenya. Uliza (meaning ask in Swahili) is a voice interface that allows users to access information from the Internet usinga basic mobile phone.  All users need to do is call in andask a question in Swahili. Within 15 to 90 minutes, an answer agent (an actual person working behind the scenes) responds with a voice answer. At the moment, a crowd of around 50 agents treat the queries by transcribing the voice recordings, searching for answers online in multiple languages, translating the information and sending it back to the caller in Swahili.  During the pilot carried out in the Kenyan capital Nairobi and in Western Kenya, some 600 beta users sent questions about their local representatives, asked for help with Swahili homework, and requested medical information that would be too delicate to bring up in person.  During Uliza's pilot project, these were the words included in the most frequent questions asked by users (translated from Swahili into English).  Uliza will solve another problem for its future users: the lack of access to information hosted on the Internet. There are many overlapping reasons for this situation: unaffordable mobile data bundles, distance to the nearest cybercafe, illiteracy in languages of wider communication, compounded by a dearth of available content in local languages.  Uliza's crowdsourcing model is admittedly labor-intensive but it has a major advantage: by having human beings handle the transcription and translation, it temporarily bypasses the lack of large voice datasets that typically constrains ASR efforts in African languages, while simultaneously collecting data from real speakers in a variety of accents and dialects. Uliza founder Grant Bridgman plans to use this database of short recordings and transcriptions to build machine learning capability and fully automate the system in the future. In this talk at Tufts University, Bridgman introduced the concept behind the project:  A good amount of research has already gone into building automatic speech recognition software for Swahili and other widely spoken African languages, but its taking a while for the technology to find its way into peoples hands. In an interview with Global Voices, Bridgman explained:  Companies looking to set up helplines for a rural customer base at a reduced cost are potential customers for the initial phase of Ulizas growth. Eventually, a full service allowing mobile phone users without access to the Internet to find answers to their questions and upload their own voice content will be implemented. The cost to the user would be minimal  close to the price of an SMS.  Ulizas model could be viable for other languages with a large enough number of speakers. But for the vast majority of the 2,000 languages spoken on the African continent, this isn't the case. But solutions might be coming froma research project led by Preethi Jyothi at the Beckman Institute, where ateam of researchers used a probabilistic method tocrowdsource transcriptions from non-native speakers. Once fine-tuned, probabilistic transcription couldopen up the possibility of ASR for less-represented languages, hopefully at a reasonable cost.",2017-03-23,"Yet services such as automatic speech recognition (ASR) aren't commercially available in this language, denying many users with disabilities ...",These Techies Want Your Phone to Speak to You in Swahili,https://globalvoices.org/2017/03/23/swahili-africas-second-top-language-gets-some-much-needed-recognition/
26,,2017-04-12,We can program speech recognition that's as capable as a human. Software is learning to detect emotions. And we're teaching robots how we ...,How Robots And Humans Can Peacefully Coexist,http://www.abc2news.com/newsy/how-robots-and-humans-can-peacefully-coexist
27,"AUSTIN, Texas, April 6, 2017 /PRNewswire/ -- Certified eSupport, Corp., one of North America's premiere technical services organizations for industry leaders in cloud and enterprise speech solutions, has announced the launch of their new virtual training portal, CES University. This customer-focused knowledge center will serve as a professional resource and training hub for dictation, transcription, and speech recognition products. CES University will greatly enhance service to the healthcare, legal, and corporate organizations that utilize the solutions offered by Certified eSupport.  To further support its continued growth, Certified eSupport is also expanding its team. To accommodate the addition of both sales and technical staff, the organization has relocated to 2305 Donley Drive, Suite 104, in Austin, TX, as of April 1, this year.  The expansion has been a long-time dream for Joshua Stewart, Director of Technical Services for CES, and his team. ""The goal of this online educational endeavor is to provide the unique resources and training needed to implement and use speech solutions successfully,"" Stewart said.  Built upon in-house documentation, interactive training, product workshops, and online certification courses, CES University will draw more attention to the benefits of speech solutions, increase customer expertise, and position the organization for further growth. In addition to CES University, the Certified eSupport Web site features the CESU Blog, providing insight on the latest industry news, as well as a Knowledge Base, where users can find more information about the speech recognition, dictation and transcription software and hardware solutions offered, including Nuance's Dragon speech to text software, as well as Philips and Olympus digital voice recorders.  Stewart explained that this growth in a virtual environment translated into the company's overall growth, with notable advantages for their users. ""As our business expanded, we found we needed more space for research and development, product integration, and in-house training,"" Stewart said, adding that the new facility allows for a more strategic organizational layout, focused specifically on role development and collaboration. ""CES University will help ensure that anyone using speech solutions is well-equipped and well-informed. To further benefit our customers, we will be submitting our certification programs to several professional organizations, so that they can be counted as continuing education credits,"" he said. ""We're providing an environment where businesses can utilize our resources to boost their adoption rates and maximize their return on investment.""  Certified eSupport, Corp. is an organization made up of engineers, certified instructors, trainers, Microsoft Certified Professionals and Network Administrators with a focus in voice processing, speech recognition and enterprise-wide software solutions, specializing in the healthcare, legal and corporate verticals. With an expertise in digital dictation, transcription, speech recognition and enterprise solutions, CES is an industry expert in Dragon Voice Recognition Software, Dragon Medical Practice Edition, Philips or Olympus Dictation or Transcription Solutions.  As a complete solutions provider, services include Support, Training, Customization, Consultation and Certification Preparation on several industry leading manufacturers. For more information, visit https://www.certifiedesupport.com/.  This content was issued through the press release distribution service at Newswire.com. For more info visit: http://www.newswire.com  To view the original version on PR Newswire, visit:http://www.prnewswire.com/news-releases/certified-esupport-launches-ces-university-prompting-expansion-relocation-300435819.html",2017-04-06,"With an expertise in digital dictation, transcription, speech recognition and enterprise solutions, CES is an industry expert in Dragon Voice ...",Certified eSupport Launches CES University Prompting Expansion ...,http://finance.yahoo.com/news/certified-esupport-launches-ces-university-151100320.html
28,"Amazon Web Services just unveiled a new service for running callcenters, dubbedAmazon Connect, leveragingthe same technology used by Amazon.coms own customer service systemto route and manage calls using automatic speech recognition and artificial intelligence.  The announcement is the latest move by the cloud giant beyond its core infrastructure technologies and into higher-level cloud services. Amazon saysthe service incorporates its Lex technology, an artificial intelligence service for speech recognition and natural language processing, which also powers the companys Alexa virtual assistant.  The company says Amazon Connect works with existingAWS services such as DynamoDB, Amazon Redshift, or Amazon Aurora, as well as third-party CRM and analytics services. Salesforce says its integrating its Service Cloud Einstein with Amazon Connect. It uses a graphical interface to let companies set up a workflow for calls without coding.  Amazon Connectuses a traditional cloud pay-as-you go pricing model, charging companies depending on their usage, rather than an up-front licensing fee. AWSchief evangelist Jeff Barr does a deep dive on the technology in this post, and AWS GM Matt Wood provides an overview in this video, noting that the service will ultimately expand beyond the U.S. and Europe to other markets around the world.  The call-center technologymarket includes many existing players such as Seattle-based Spoken, as well as Zendesk,Cisco Systems, Avaya,Genesysand many others.  Ten years ago, we made the decision to build our own customer contact center technology from scratch because legacy solutions did not provide the scale, cost structure, and features we needed to deliver excellent customer service for our customers around the world, said Tom Weiland, Amazons vice president of worldwide customer service, in a news release. This choice has been a differentiator for us, as it is used today by our agents around the world in the millions of interactions they have with our customers.Were excited to offer this technology to customers as an AWS service  with all of the simplicity, flexibility, reliability, and cost-effectiveness of the cloud.  Amazons announcementconfirms a report by The Information news site last month.  Developing story, more to come.",2017-03-28,"Amazon says the service incorporates its Lex technology, an artificial intelligence service for speech recognition and natural language ...",Amazon Web Services jumps into call-center market with new ...,http://www.geekwire.com/2017/amazon-web-services-jumps-call-center-market-new-amazon-connect-service/
29,"Download the PDF of this article.  This electronic Swiss army knife may not be as functional as Doctor Whos sonic screwdriver, but the Azulle Lynk (see figure) can be quite handy for the odd electronic device connected to an HDTVsay, a gaming system like Sonys PS4 or Microsofts XBOX One. Voice command systems make those gaming platforms easy to use, but sometimes having a QWERTY keyboard can be handy.  The Azulle Lynk is a five-in-one wireless remote control with a QWERTY keyboard on the back.  The Azulle Lynk is a five-in-one wireless remote control. It comes with a 2.4-GHz USB transceiver that works with most PC and gaming systems, including Windows and Linux platforms. The wireless support operates up to 25 ft. This interface links an air mouse and QWERTY keyboard to those systems. There is also a conventional IR remote, and the system is programmable so it can handle most IR-enabled devices. The built-in microphone can be used with speech recognition software or voice applications like voice-over-IP (VoIP) phone support, including applications like Skype.  The Azulle Lynk is a good complement to the many mini-PC sticks out there. I tried it with a Raspberry Pi and Azulles Access Mini Stick (see Fanless Mini PC Stick Handles USB 3.0 Peripherals on electronicdesign.com). It proved to be quite handy, although it does have its quirks.  The Lynk will not replace a set-top box remote as its primarily designed to control a PC or gaming system. It has a Windows start menu button, along with left and right mouse click buttons. There are multimedia buttons for volume and play/pause. The area around the center/left mouse button provide cursor movement, making menu navigation easy. The six-axis gyro support makes the air mouse responsive, although some may prefer to adjust its movement speed.  The one quirk is that the IR support can be toggled on and off. Programming the IR support is relatively easy, but one needs to contend with how it will be used. For example, the volume of a display may be controlled via the IR interface, or it may be easier to control it from the PC side of things that would use the wireless support. The Lynk can handle the chore, but if you can get away without it you will find the system much easier to contend with. Luckily, I could set the volume once on the HDTV and control it from the PC side.  The Lynk fits nicely in my hand, and flipping it over to use the keyboard was easy. While comfortable to use, its obviously not a full-size keyboard. Text entry is fine, but numeric and function keys are a bit more problematic. Figuring out which shift keys need to be used takes some practice. For example, numbers use the Sym key. Likewise, thumbs tend to be the normal button pressing digits. It works and is actually comfortable, but not necessarily fast. Still, you can always grab a full-size keyboard if you plan on writing the next great novel.  The buttons on either side can be illuminated. This can be handy in a home theater environment where a dark or dim setting is often preferable.  I have found the Lynk to be very useful with Azulle Access Mini Stick operating as a media player. I dont need another keyboard or mouse attached; the combination is sufficient to start applications and control them, as keyboard data entry usually isnt required. The Lynk keyboard is handy when doing searches on YouTube or similar sites. I leave content creation to my laptop with a regular keyboard.  Another use for the Lynk is for presentations. Running a slideshow is easy, with the air mouse making a great pointer. The keyboard is also sufficient for entering limited amounts of text, like entering search text or user names when showing off an application. I find the Lynk much easier to use while standing than trying to use a conventional keyboard.  True, the Lynk may not for everyone. Personally Ive found it to be quite useful for media PC applications.",2017-04-12,"The built-in microphone can be used with speech recognition software or voice applications like voice-over-IP (VoIP) phone support, including ...",Handheld Keyboard Remote is Handy for Media PCs,http://electronicdesign.com/blog/handheld-keyboard-remote-handy-media-pcs
30,"Global Speech Recognition Industry 2016 Market Research Report Purchase This Report by calling ResearchnReports.com at +1-888-631-6977.Global Speech Recognition Market had made research and come up with a report that focuses on the major players in the Global Speech Recognition Market throughout the world. The report includes information like company profiles, specification and product picture, production, capacity, contact information, cost and revenue. Likewise, equipment and upstream raw materials as well as downstream demand analysis is also tackled.The report investigates and analyzes the Global Speech Recognition Market and shows a comprehensive evaluation of the evaluation and its specifications. Another aspect that was taken is the cost analysis of the main products dominant in the global ice cream industry considering the profit margin for the manufacturers.Click here to Download Sample PDF illustration: www.researchnreports.com/request_sample.phpid=49467 Through this report, the core driving factors of the Global Speech Recognition Market were identified and the business partners and end-users were also elaborated. The business sector structure, business patterns and challenges affecting the market globally were also included in the extensive analysis for this research report. Various interviews and talks were held with the prominent leaders in the industry in order to obtain reliable and updated information pertaining to the market.Ask for Discount: www.researchnreports.com/ask_for_discount.phpid=49467 The report firstly introduced the Speech Recognition basics: definitions, classifications, applications and industry chain overview; industry policies and plans; product specifications; manufacturing processes; cost structures and so on. Then it analyzed the world's main region market conditions, including the product price, profit, capacity, production, capacity utilization, supply, demand and industry growth rate etc. In the end, the report introduced new project SWOT analysis, investment feasibility analysis, and investment return analysis.For more inquiry before purchase: www.researchnreports.com/enquiry_before_buying.phpid=49467 Table of Contents1 Speech Recognition Overview2 Global Speech Recognition Competition by Manufacturers, Type and Application3 USA Speech Recognition (Volume, Value and Sales Price)4 China Speech Recognition (Volume, Value and Sales Price)5 Europe Speech Recognition (Volume, Value and Sales Price)6 Japan Speech Recognition (Volume, Value and Sales Price)7 India Speech Recognition (Volume, Value and Sales Price)8 Southeast Asia Speech Recognition (Volume, Value and Sales Price)9 Global Speech Recognition Manufacturers Analysis10 Speech Recognition Manufacturing Cost Analysis11 Industrial Chain, Sourcing Strategy and Downstream Buyers12 Marketing Strategy Analysis, Distributors/Traders13 Market Effect Factors Analysis14 Global Speech Recognition Market Forecast (2016-2021)Complete report available at: www.researchnreports.com/instrument-sensors/Global-Speech... About Research N Reports:Research N Reports is a new age market research firm where we focus on providing information that can be effectively applied. Today being a consumer driven market, companies require information to deal with the complex and dynamic world of choices. Where relying on a sound board firm for your decisions becomes crucial. Research N Reports specializes in industry analysis, market forecasts and as a result getting quality reports covering all verticals, whether be it gaining perspective on current market conditions or being ahead in the cut throat global competition. Since we excel at business research to help businesses grow, we also offer consulting as an extended arm to our services which only helps us gain more insight into current trends and problems. Consequently we keep evolving as an all-rounder provider of viable information under one roof.Contact:Research N Reports10916, Gold Point Dr, Houston, TX, Pin - 77064,Sunny Denis(Sales Manager),+1-8886316977,",2017-03-22,Global Speech Recognition Industry 2016 Market Research Report Purchase This Report by calling ResearchnReports.com at ...,What Is The Future Of “Global Speech Recognition Market” In Global ...,http://www.openpr.com/news/477053/What-Is-The-Future-Of-Global-Speech-Recognition-Market-In-Global-Industry-Find-Out-Its-Uses-Benefits-etc.html
31,"Remember that time, way back in the early 2000s, when Ozzy Osbourne got angry with his new BMW because its voice-control system couldnt understand him  Today, we are all Ozzy  constantly rephrasing and e-nun-ci-ating to try and get Siri, Cortana, Alexa or whoever to understand us. While speech-controlled systems can be okay in a quiet environment, when theyre fighting against the background noise of tyres, engines and other people talking, it all goes to pot. Experts in the field regularly quote a  possibly apocryphal  tale of someone sending a speech-to-text message which incorrectly informed a family member that their mother had arrived, dead, at her destination.  Help has arrived in the shape of Liopa (Irish for lips), a Belfast-based start-up, borne out of research at Queens University Belfast. The company is developing software and systems which can read your lips, in a way unaffected by background noise, which can dramatically improve the accuracy of speech-controlled systems.  Were setup to commercialise some research that had been done in Queens, around eight to 10 years of research, on what we call viseme, says Liopa chief executive Liam McQuillan, who is a telecoms veteran. That is the way your lips move when you speak. Theyve found that someones lip movements are very speaker-specific, much in the way that your fingerprints are, so the idea was to develop this technique as a way of online user verification. So anywhere you could train a camera on someones face and get them to say something, you could track their lip movement, once theyre pre-enrolled, and you can compare that movement against a challenge phrase or a series of numbers to be read out.  The initial work was in turning the lip-reading system into a security protocol, but that plan ran up against two hurdles: the fact that the biometric security market is already crowded, and that the consequences of getting a false positive result could be disastrous. As McQuillan points out: You make a false match and someone can get into your bank account. So for the last nine months we kind of pivoted a little, and started to develop the speech recognition from where it is today, which is digit recognition, through to where its at limited vocabulary or menu control and eventually on to natural speech.  So where we see this really playing is as a supporting technology to audio speech recognition. All the big guys are investing heavily in that area  tens of millions into personal assistants, such as Cortana, Siri, Amazon with Alexa, all of which are based on audio speech recognition.  We see the car thing as a good initial use case, where we can train a camera on the drivers face. Today its an RGB camera, but were developing an infrared one to take the outside illumination out of the equation. So where theres a lot of background noise, road noise, engine revs, winding down the window, as long as you can see the drivers face and read their lip movements you can combine the two techniques, and our software will improve audio speech recognition platforms.  The idea is to combine both the audio and the visual inputs to create a more accurate system, as Fabian Campbell-West, Liopas head of research and development explained: A lot of the audio command-and-control stuff is fairly clear. Where it can be difficult at the moment is when you try and dictate a number, for instance. So what were focusing on right now are the commands that control the in-car environment, and were confident we can get very good accuracy with those.  What the system cant do well, yet, is deal with people using free speech or speaking colloquially. Right now, the Liopa system has to first be trained into your lip movements, and then will require you to stick to a specific set of vocabulary and grammar.  Where everyone wants to get to is free speech, which were not at yet, says Richard McConnell, Liopas chief operating officer and technical officer. You create whats called a model, so you train the system to your lip movements. Then theres the fine vocabulary and grammar model. Free speech is definitely on our road map though. The key thing for us is that in a noisy environment were getting 70-80 per cent accuracy at a point where the audio is almost unusable. The research here has identified that theres about 30 specific visemes, and the more combinations of those that you capture the better.  There are two aspects to the system that will be exceptionally tempting to the car makers who may become Liopas customers. First, the technology needs only a decent camera which can see the drivers face, and a bit of software, all of which McConnell says can be readily accommodated by existing onboard systems: At the minute it just needs an ordinary camera, and the computing power required we think is quite small. Theres enough compute power in a car already to deal with what we need. And when you add things like gesture control, it all helps.  The granularity of image that were looking at only needs to be 16x16 pixels, but we can add accuracy with infrared cameras and depth sensors, a bit like the Kinect system in a gaming console. But generally theres no special hardware required. We are moving towards using AI and neural network-type systems; but, again, many cars have systems which can already cope with that.  Secondly, theres a chance for car makers, and their software and interface designers, to catch up with the likes of Apple and Googles Android. With the introduction of Apple CarPlay and Android Auto, the two smartphone software giants are increasingly taking over the space within the car, and many vehicle manufacturers are known to be concerned over the transfer of user data and experience. Developing a superior voice-control system could be a useful hook in getting drivers to switch out of CarPlay and back to the proprietary vehicle software.  Weve met with a number of car companies, and Toyota was especially keen on it, says McQuillan. So a couple of months ago we closed a pre-seed round, which takes us up to the summer and allows us to develop an in-car system, and then well go out on a proper funding round, and well be talking to the car manufacturers.  Given the enormous concerns over driver distraction and accidents caused by phone use behind the wheel, anything that can make a voice-controlled system easier and more accurate to use, and which might keep drivers away from their keypads, will surely snag the interest of car makers. And possibly a few long-haired rock gods too.",2017-04-05,"So for the last nine months we kind of pivoted a little, and started to develop the speech recognition from where it is today, which is digit ...",Read my lips: Irish start-up gets teeth into verification tools,http://www.irishtimes.com/business/innovation/read-my-lips-irish-start-up-gets-teeth-into-verification-tools-1.3032289
32,"Getting an AI to understand speech is already a tough nut to crack. A group of Australian researchers wants to take on something much harder: teaching once-deaf babies to talk.  Think about what happens when you talk to Siri or Cortana or Google on a phone: the speech recognition system has to distinguish your OK Google (for example) from background noise; it has to react to OK Google rather than OK something else; and it has to parse your speech to act on the command.  And you already know how to talk.  The Swinburne University team working on an app called GetTalking can't make even that single assumption, because they're trying to solve a different problem. When a baby receives a cochlear implant to take over the work of their malfunctioning inner ear, he or she needs to learn something brand new: how to associate the sounds they can now hear with the sounds their own mouths make.  Getting those kids started in the world of conversation is a matter of habilitation  no rehabilitation here, because there isn't a capability to recover.  GetTalking is the brainchild of Swinburne senior lecturer Belinda Barnet, and the genesis of the idea was her own experience as mother to a child with a cochlear implant.  As she explained to The Register: With my own daughter  she had an implant at 11 months old  I could afford to take a year off to teach her to talk. This involves lots of repetitive exercises.  That time and attention, she explained, is the big predictor of success.  In the roughly 10 years since it became standard practice to provide implants to babies at or before 12 months of age (fully funded by Australia's national health insurance scheme Medicare since 2011), 80 per cent of recipients achieve speech within the normal range.  What defines the 20 per cent that don't get to that point Inability, either because of family income or distance from the city, to spend a year sitting on the carpet with flash-cards.  That makes it hard for parents in rural or regional locations, regional, or low-income mothers, Barnet said.  The idea for which Barnet and associate professor Rachael McDonald sought funding looks simple: an app to run on something like an iPad that gives the baby a bright visual reward for speaking.  However, it does test the boundaries of AI and speech recognition, because of a very difficult starting point: how can an app respond to speech when the baby has never learned to speak  Apple never revealed the price it paid to acquire the team that developed Siri, but rumours of US$150 million don't sound unreasonable  and Siri takes its input from someone who knows how to speak.  For all the effort that's gone into speech recognition and AI, we also know it remains so difficult it's been automated for only a couple of per cent of languages.  Leon Sterling, a Swinburne computer science researcher, had his interest piqued as a member of the university panel assessing the project, and is helping bring a long experience of AI research to the project.  He explained the hidden complexities behind what needs to present itself as a simple app.  You've got to get the signal, you have to extract the signals, separate them from the background noise, the parents speaking, et cetera.  Most of those problems have precedent, but GetTalking needs yet more machine learning  like trying to measure the child's engagement with the app. You've got to look at the ability to observe, to tag video strings together with audio strings.  The team understands that an app can't replace a speech therapist or parent, but only support them  and that adds new complexities like building in the knowledge of how children interact with physiotherapists. You need to understand the developmental stages of children when they're interacting with the app.",2017-03-26,Think about what happens when you talk to Siri or Cortana or Google on a phone: the speech recognition system has to distinguish your OK ...,Researcher hopes to teach infants with cochlear implants to speak ...,https://www.theregister.co.uk/2017/03/26/speech_recognition_for_kids_with_cochlear_implants/
33,"It seems that Microsoft is trying to make Skype the worlds best interpreter, as the company has just announced that Skype Translator, the real-time speech translation service, is now supporting the Japanese language.  This means that Skype Translator is now supporting ten languages: English, Arabic, Chinese (Mandarin), French, German, Italian, Portuguese (Brazilian), Russian, Spanish, and, of course, Japanese. So, for example, if you are an Italian who doesnt know Russian, dont worry because Skype Translation can translate to your native language.  According to reports, the Skype Translator is using two neural-network based Artificial Intelligence (AI) technologies: Machine Translation and Automatic Speech Recognition. Microsoft claims that this feature is using TrueText natural language processing technology and a text speech synthesizer, allowing users to hear and not only read the translation.  However, we have to mention that Microsoft is not the only company whos trying to fix, one way or another, the language barriers between English and Japanese speakers. For example, back in January 2017, Google has added a real-time Japanese translation capability to the World Lens app, a very popular application for travelers.  At the same time, Google Translate app allows you to take a picture of a Japanese text and view it in English, but the new real-time speech recognition is surely a feature that will be used by companies from Japan to keep in touch with their associates and customers from all over the world.  Its not sure yet what new languages will be added to Skype Translator, but were pretty sure that Microsoft is trying very hard to lure more companies to use its Skype services in the future.  Google is also trying to keep up the pace with Microsoft, as the system developed by the big search engine company is now able to translate the whole sentences at a time, with more accurate results than before.",2017-04-12,... Translator is using two neural-network based Artificial Intelligence (AI) technologies: Machine Translation and Automatic Speech Recognition ...,Skype Is Now Able To Translate Voice And Video Calls To Japanese,http://www.donklephant.com/skype-is-now-able-to-translate-voice-and-video-calls-to-japanese/
