,Contents,Date,Summary,Title,URL
46,"Deputy Prime Minister Tharman Shanmugaratnam visiting Singapore's first on-site centralised dishwashing facility located at IMM in November last year. Since its set-up in March 2015, the facility has helped F&B companies achieve productivity gains and alleviates the need to hire extra manpower for dishwashing. Photo: MTI",2016-09-30,SINGAPORE — Robots that mop and clean and systems that manage queues and use face-recognition software are among the tools that malls ...,More malls to experiment using 'smart' technology for cleaning ...,http://www.todayonline.com/singapore/more-malls-experiment-using-smart-technology-cleaning-security-services
47,"Office workers during rush hour at the financial district in Singapore. In the past, it may have been sufficient for employees to simply perform well and learn a little more every year. Now, however, jobs are under threat from Robotic Process Automation, and many will likely disappear. Photo: REUTERS",2016-11-23,"Here in Singapore, according to EY's Mr Liew, banks are getting ... where they can do more with technology, while employees will need to ...",How to stop a robot from stealing your job,http://www.todayonline.com/commentary/innovation/how-stop-robot-stealing-your-job
48,"Robots are now used to fight against world hunger. Get to know the latest and high technology do to grow food faster.    The world's present situation today involves the imbalance between the population and source of food. Basfreported how robots and high-tech solutions contribute in the fight against world hunger in several ways.    Like Us on Facebook  Recent researchers showed a projection that there will be two billion people who will need to be fed in the next 33 years. This incurs a huge problem and food crisis, the reason why scientists today studies, how to end hunger in the next couple of years though it hasn't been started yet.    According to Science Daily, three years ago, the National Science Foundation (NSF) awarded $20 million grant for the University of Missouri for a paid study on how corn still maintains root growth despite the drought conditions. To support the study, the university engineers developed a robot that changed the scientist's ways.    Since that time, the robot contributed and made a difference in the study of crops in times of drought. Another great contribution of robot and high-tech solutions is the creation of green walls in cities. Green walls aim the use of vertical spaces in actual farming such as the side of a building or apartments.    Founder and President of the Earth Policy Institute, Lester R. Brown, believes that ""Food is the new oil, a land is a new gold."" Because of this, planting was conceptualized to be on Sky Greens, a nine-meter-high planting shelves used for cabbage, spinach, and lettuce. This vertical farming method was proven effective in Singapore and Japan factories.    Additionally, with the aid of a tablet or smartphone, farming becomes modernized. The apps help in diagnosing crop diseases so that it can be further sustained. There will also be camera-assisted sprayers that save time and precisely targets the leaves of plants making it more efficient.    The contribution of robots and high-tech solutions in farming and agriculture is a great demand which international organizations should focus. This fight for hunger should be well organized and given attention for the benefits of humanities in the future.  ",2017-03-29,Basf reported how robots and high-tech solutions contribute in the fight ... This vertical farming method was proven effective in Singapore and ...,Robots & High-Tech Solutions Contribute In Combat Against World ...,http://www.sciencetimes.com/articles/11282/20170329/robots-and-high-tech-solutions-contribute-in-a-fight-against-world-hunger.htm
49,"Were covering 3D printing education, business, international events and conferences, and a couple of Kickstarter campaigns in todays edition of 3D Printing News Briefs. Penn State is now offering masters degrees in 3D printing, while Structo has announced a distribution partnership with 4Qube Solutions. Weve got highlights from recent manufacturing technology industry event MTA 2017, the International Conference on Additive Manufacturing and 3D Printing announced anIndustrial Realities of Manufacturing Day for this summer, and Mimaki USA will preview its new UV-cure inkjet 3D printer prototype at ITA 2017. In addition, both GeckoTek and Makertech 3D are launching Kickstarter campaigns.  Pending its presentation to the Board of Trustees, Penn State will be offering residential and online masters degrees in additive manufacturing and design starting in fall 2017. The residential Master of Science in Additive Manufacturing (MSAMD) and the online Master of Engineering in Additive Manufacturing (MEngAMD) are both 30-credit degrees, and were developed in response to the increased industry demand for additive manufacturing experts. These advanced degrees will be offered to graduate students, in order to provide them both the practical and analytical skills necessary to digitally design, develop, analyze, numerically model, optimize, fabricate, and inspect new components and subassemblies using additive manufacturing technologies.  Coursework will be integrated across multiple departments and two colleges, and all students enrolled in either the online or residential program are required to spend time working on-site at the university, including in its additive manufacturing laboratory, CIMP-3D, and the Materials Characterization Laboratory(MCL) in the Millennium Sciences Complex. Students will work with both metallic and polymer additive manufacturing systems, and learn to grow as manufacturing leaders, while developing innovative solutions and maintaining high ethical standards.  In an effort to continue accelerating its global presence, and to match the high demand for its technology in the US, Singapore-based dental 3D printing solutions provider Structo announced that CAD/CAM solution distributor 4Qube Solutionswill be an authorized US distributor of its MSLA-equipped OrthoForm 3D printer.  4Qube Solutions will expand the reach of Structos MSLA-equipped OrthoForm 3D printer in the US, and provide fast response times to technical queries, quality customer service, and after-sales support to regional customers. 4Qube Solutions will be exhibiting at the upcoming American Association of Orthodontists (AAO) Annual Session in San Diego next week, and will be offering visitors a hands-on experience with the OrthoForm.  Over 10,000 people, from 43 countries and regions, attended MTA 2017(Manufacturing Technology Asia), Asias premier manufacturing technology industry event, which ended last Friday in Singapore. There were 300 exhibits, and the conference got together over 30 industry experts and leaders who shared their thoughts on a variety of topics, from augmented reality and robotics to the IIoT and Industry 4.0.  A big draw at the event was robotics: Epson launched its new N2 robots, featured the worlds first patented compact folding arm technology, while Nachi exhibited its best-selling table top robot, along with its range of robotic arms. Another area of focus at MTA 2017 was 3D printing, and people who visited the show floor exhibits, attended interactive seminars, and went on technology tours were able to see the many different concepts and industrial applications for the technology, across multiple industries. Exhibitors included SLM Solutions, Renishaw, EOS, Siemens, and BeAM, among several others.  Industrial Realities of Manufacturing Day Held Before International Conference on Additive Manufacturing and 3D Printing  From July 12 to 13, the 12th annual International Conference on Additive Manufacturing and 3D Printing will be held in the UK. Over 250 additive manufacturing and 3D printing academics and industry professionals will gather for two days in Nottingham, to share knowledge, ideas, and the latest technology developments. Event registration is currentlyopen, and you can also register for a special conference kick-off event called Industrial Realities of Manufacturing Day. Innovate UKs Knowledge Transfer Network, together with its Special Interest Group in Additive Manufacturing, is putting on the event, designed to helpbusinesses cut through the hype and grasp the opportunities Additive Manufacturing can offer.  Several AM experts and practitioners will be speaking at the pre-conference session, including Phil Reeves of Stratasys Expert Services and Sophie Jones from Added Scientific. The speakers will talk about lessons learned and the challenges theyve faced while using AM technologies. An afternoon session will offer insights and information on the UKs National Strategy for Additive Manufacturing.  Wide-format inkjet printer and cutter manufacturer Mimaki USA, an operating entity of Japan-based Mimaki Engineering, will be showcasing its new 3D UV-cure inkjet printer prototype at the International Sign Expo 2017in Las Vegas later this week. Back in 2015, Mimaki Engineering announced its venture into the world of 3D printers and began development on its own full-color machine. The company has now entered the commercialization phase for its provisionally named 3DUJ-P 3D printer, after the machines recent worldwide introduction at JapanShop last month.  Mimakis 3D printer has over 10 million possible color combinations, thanks to its full-color UV-cure method, and offers unique, water-soluble support material that saves time on finishing a product, and allows for fine detail. It offers high quality, precise 3D printing, and the printer also utilizes clear inks, which can be jetted independently or combined with colored ink to make translucent objects.  University of Bristol Student Launching Kickstarter Campaign for Proforge 3D Printer  Adeel Ali, a mechanical engineering student at the University of Bristol, recently launched a Kickstarter campaign for his open source Proforge 3D printer. Ali says the 3D printer, which is intended for the average maker or hobbyist and encased in an aluminum and HDPE frame, features off-the-shelf parts, a 200 x 200 mm heated print bed, auto-leveling, a dedicated power supply, and LCD screen/SD card reader.  The Proforge can also be upgraded to have a full enclosure, and its expandable features include a plotter, a laser engraver, and a light CNC mill. It offers a resolution of up to 50 micron layers, and is compatible with multiple materials, including PETG, ABS, and exotics. Ali is making a maximum of 150 Proforge 3D printers for the campaign, to cut back on over subscription clogging, and to ensure that the people who pledged can receive their 3D printers on time. The early birdprice is just279, and the campaign is already approaching its funding goal with 26 days left.  GeckoTek Funding New Product Launch Through Second Kickstarter Campaign  Ohio startup GeckoTek 3D Printer Build Plates, based out of Cincinnatis HCDC business incubator, is launching a second Kickstarter campaign. The company received $60,000 to set up operations and produce its GeckoTek 3D Printer Build Plate during its 2014 Kickstarter campaign, but thanks to increased product sales (the company has shipped over 5,000 build plates), and end-user suggestions and requests, the startup has developed a new, lower-cost build surface. Youll want to order the EZ Stick Build Surface fast, as the $15 early bird pre-orderreward is already gone.  The EZ Stick Build Surface can be cut with scissors to fit on any 3D printer currently on the market, and its durable coating allows for up to 200 uses before needing a replacement. Its high-temperature, pressure-sensitive adhesive backing allows it to peel and stickto the 3D printer easily, without using any binder clips, and it offers a bubble-free application, thanks to its thick polymer film. The Hot version is for 3D printers with heated beds, which is an ideal choice for engineers and designers, and the Cold version is perfect for educators who prefer a non-heated 3D printer for safety purposes.  What do you think of some of this weeks announcements Let us know your thoughtsin the News Briefs forum at 3DPB.com.",2017-04-18,"We've got highlights from recent manufacturing technology industry event ... for its technology in the US, Singapore-based dental 3D printing solutions ... arm technology, while Nachi exhibited its best-selling table top robot, ...","3D Printing News Briefs: April 18, 2017",https://3dprint.com/171628/3d-printing-news-briefs-4-18-17/
52,"Every six months, the pieces of silicon glue used on a fan cover of an aircraft engine need to be replaced.  A worker takes eight to 12 hours to complete the tedious task. But a robot does it in four hours.  Such industrial robots are increasingly being used on the factory floor, prompting the introduction of a new training programme.  Announced yesterday, its aim is to train more than 2,000 professionals, managers, executives and technicians in the next two years to operate and implement automated production systems.  The training will be done by the Robotics Application Centre of Excellence (Race), a collaboration between professors from Nanyang Technological University (NTU) and local precision engineering company PBA Group.  Said Race chief executive Derrick Yap: ""South-east Asia has been earmarked to be the factory of the world and Singapore, being at the epicentre of the region, is very well-positioned (to take advantage of this).""  The series of courses under the new Robotics Applications Training and Education Programme starts on Jan 11, with a one-day ""novice"" level session for people without any technical background in robotics and automation. They will learn about technology trends and how to analyse the cost-effectiveness of adopting robotics and automation. The session costs $50 for Singaporeans, after subsidies.  The next two higher-level courses, each to run for five days, will be launched in March, with another two to follow later.  Mr Gilbert Tan, chief executive of the Employment and Employability Institute (e2i), urged firms and industries to prepare for the future and adopt more advanced technology in manufacturing. His institute has signed an agreement with Race and Workforce Singapore to develop skills training and support employers in staff development.  Race will also team up with the Singapore Precision Engineering and Technology Association and e2i, to help its members learn about technology and buy more of it.  Yesterday, Race held a session on it for about 40 company officials.  ASTech managing director Mun Kok Woh, whose robotics solutions company employs 12 people, said it is costly for his more experienced staff to stop work to train new hires. ""If someone can teach them the basic know-how, that would help. Some have relevant background knowledge but we want them to move up faster,"" he said.",2016-12-01,They will learn about technology trends and how to analyse the ... an agreement with Race and Workforce Singapore to develop skills training ...,Here's help in Race for robotics excellence,http://www.straitstimes.com/singapore/heres-help-in-race-for-robotics-excellence
53,"With Singapore's rapidly-ageing population, there will be more seniors needing care in future, but not enough carers to do the job.  This is why hospitals are turning to robots and other assistive technology to ease the burden on the manpower-strapped sector.  Instead of a nurse checking every 15 minutes for six hours, to see if a patient who has had a cathether inserted is bleeding, a special blood-sensitive ""bandage"" can do the job, freeing the nurse for six hours of more fulfilling work.  A robot, not a therapist, can help recovering stroke patients exercise; another can keep early stage dementia patients occupied and alert them to take their medicine, or to call for a helper when it senses that they are struggling to get up.  Call it Changi General Hospital's answer to the labour crunch. This technology can become mainstream within the next few years.     President Tony Tan looks at a Interactive Robot for Telemedicine during the opening of the new Integrated Building at Changi General Hospital on 23 July, 2015.ST PHOTO: MARK CHEONG     Dr Chionh Chang Yin, who heads Renal Medicine at CGH, plans to trial the blood-sensitive bandages designed by the Singapore University of Technology and Design (SUTD) later this year.  If it works as well as expected, it can be used not only for dialysis patients, but also heart patients who have had a stent put in, or had to do an angiogram to check the heart.  Bleeding from the puncture hole is rare, said Dr Chionh, but should it happen, a patient can bleed to death if not treated imediately. The SUTD device can tell blood from other fluids, and will set off an alarm if it senses one millilitre of blood.     Health Minister Gan Kim Yong looks at a HOSPI Autonomous Delivery Robot during the opening of the new Integrated Building at Changi General Hospital on 23 July, 2015.ST PHOTO: MARK CHEONG     The idea for the Centre for Healthcare Assitive and Robotics Technology (Chart), started early last year and launched by President Tony Tan on Thursday (July 23), was triggered by the visit of a team from Japan in 2012 wanting to know if there was a market for such products.  Dr Lee Chien Earn, CGH's Chief Executive Officer, said some technology might be great, but not what patients or hospitals want. So CGH decided to work with industry on what it needs instead.  ""It's better to create solutions to meet needs,"" he said. ""The user must be involved from the start.""  The technology does not have to be new, he said. It can be something used in other industries that can be adapted to healthcare needs.  Examples that are now being tweaked to fit healthcare settings include automated guided vehicles (AGV) used in warehouses. The unit can carry shelves holding food, linen or files, or move heavy items like beds. All it needs is a map of the hospital to find its way around.  The idea is to ""take the manual out of healthcare"", said Chart's director Ms Selina Seah, adding that it is increasingly hard to find people to fill jobs like porters.  A team from the Nanyang Technological University took six months to convert an industrial robotic arm to pick and pack a range of objects, including fragile items.  Ms Seah said the robot arm can work non-stop and do the job without mistakes, unlike people who get tired and could become careless.  Dr Tan said Chart provides a platform for research institutes, companies and healthcare practitioners to collaborate in the development of new, impactful healthcare delivery solutions.  He revealed that Chart will be part of the National Robotics Programme. The Government will release details later this year of this multi-agency initiative to test-bed robotic technologies across various sectors, he said.  President Tan also officially opened the 280-bed Integrated Building shared by CGH and Saint Andrew's Community Hospital.",2015-07-23,"With Singapore's rapidly-ageing population, there will be more seniors needing care in future, but not enough carers to do the job. This is why ...",Hospitals turn to cutting-edge robots and technology for healthcare ...,http://www.straitstimes.com/singapore/health/hospitals-turn-to-cutting-edge-robots-and-technology-for-healthcare-assistance
54,"When she got married 10 years ago, Ms Pranoti Nagarkar Israni, co-founder of automatic roti- maker Rotimatic, would painstakingly make chapati, an Indian flat bread, for her husband.  The time-consuming and tedious task of kneading the dough and slaving behind the stove every day got her thinking of developing an automatic roti-maker.  As it turned out, she and her husband Rishi Israni, both 34 and graduates from the National University of Singapore, were perfectly suited to the task.  Ms Nagarkar is a mechanical engineer, while Mr Rishi is a computer science graduate who ran his own mobile security company. So, she took charge of figuring out the mechanics of the roti-maker, while he figured out the software technology.  The India-born Singapore citizens, who have a three-year-old son, started Zimplistic in 2008. Eight years later, the company's first and only product, the Rotimatic, has finally been shipped to its first batch of customers. They had placed orders in 2014.  The robotic roti-maker received special mention in Prime Minister Lee Hsien Loong's National Day Rally speech last Sunday.  1. Plug in the Rotimatic and switch it on. It takes three to four minutes to heat up. Meanwhile, fill the compartments with flour, oil and water. 2. On the touchscreen, select the number of roti required, the thickness, roast level and amount of oil (one or two drops for each roti). Press the start button. 3. The machine will start to churn out a ball of dough from the flour, oil and water. If the dough is not formed properly, an error message will appear and the dough can be removed by opening the side door to the machine. The dough-making will then resume. 4. Once the dough is formed, a lever pushes it onto a hot pan to cook. The dough is flattened into a disc and it puffs up while cooking . When the first roti is being cooked, the machine will start kneading the dough for the next one. 5. Once cooked, the roti is pushed out onto the attached (removable) tray. It is best eaten hot with curry, as a wrap with filling or as a dessert crepe. 6. The machine can make up to 20 roti in less than 30 minutes. If there is not enough flour, water or oil in the containers, the machine will prompt the user to add more ingredients. 7. To clean the Rotimatic, the ingredient containers and parts used for the kneading of the dough can be removed for washing. When cool, the hot pan (not removable) can be wiped clean.  Watch how the Rotimatic works at str.sg/4cGh  When speaking on promoting entrepreneurship, he cited it as one of the success stories from start-up hot spot Block 71 in Ayer Rajah Crescent. It is run by the JTC Corporation and is part of the JTC LaunchPad programme, which provides a nurturing environment for start-ups.  Zimplistic's office is now located in Commonwealth Lane.  The machine can make up to 20 cooked roti in under 30 minutes, using only whole wheat flour, oil and water.  Users select the thickness of the roti, roast level, amount of oil and number of roti required, and press a button to start the process.  Each Rotimatic is priced at US$999 (S$1,351). It is made in Malaysia, weighs 18kg and is about the size of a microwave oven.  Pre-orders for the next batch of machines are likely to open next month, says Ms Nagarkar, but deliveries may be made only in the first quarter of next year, as the company is now shipping machines to customers in the United States who pre-ordered them.  Shipment has been completed for the ""few hundred"" Singapore orders.  Within five days of launching pre-orders in the US and Singapore in June 2014, the company received more than 8,000 orders.  Ms Nagarkar says customers were updated via e-mail about the progress and were allowed to request refunds at any time. Seven per cent of customers who preordered asked for refunds, she adds.  On the challenges faced at the beginning, she says: ""Many people thought the Rotimatic was a crazy idea. Building a team and getting investors were tough. We needed to raise money and credibility.""  To build buzz, she took part in the Start-Up @Singapore Business Plan Competition in 2009 and won the top prize of $40,000 for the Rotimatic.  The following year, the company got its first seed funding of US$400,000 from angel investors. In 2012, Zimplistic received US$3 million from private investors and, in July last year, another US$11.5 million of funding was received from venture capital firm NSI Ventures and global engineering giant Robert Bosch GMbH.  Calling the eight years it took to perfect the Rotimatic a ""humbling experience"", she says: ""We took time to stabilise the system, to make sure every roti is consistent. For the past two years, we would make 2,000 roti daily in the office, to test the reliability of the machine.""  Of course, the Rotimatic is not perfect. Currently, it can work with only one brand of flour - Aashirvaad whole wheat flour - which can be bought online at www.myonlinegroceries.com. It costs $2 for a 1kg bag.  If the ball of dough rolled out is not ""perfect"", the machine will alert users to discard the dough before churning out another batch.  Ms Nagarkar says: ""For the first batch of machines that we have sent out, perhaps the first five roti may not be great. It is also a learning path for the machine.""  There are plans to upgrade the software so users can make other types of flat breads and add ingredients such as herbs and spices to the dough.  The smart flat bread-maker is programmed to enable software upgrades over the cloud and remote troubleshooting via an app.  This will also allow users to get recipes from Zimplistic's in-house chef, who was initially hired to provide meals for the 85 office staff. The chef now helps in product development.  Ms Nagarkar hopes to sell the Rotimatic to other countries such as India, as well as in the Middle East and Britain.  The product will be sold exclusively online - she has no plans to sell it in supermarkets or department stores. However, she does not rule out doing product demonstrations for consumers to understand how the machine works.  On the hefty price tag, she says the Rotimatic - with its smart functions and cooking abilities - is unlike other kitchen appliances.  She says: ""The making of roti - it's the same amount of hassle and pain required when washing clothes with your hands. When you have a washing machine, you realise how much time it saves you.  ""Rotimatic is similar, in terms of saving you time and tedious labour. And you get a cooked product at the end of it.""   For more information, go to rotimatic.com  Correction Note:An earlier version of this story said that Block 71 is run by the Jurong Town Council (JTC). This is incorrect. It is run by the JTC Corporation. We are sorry for the error.",2016-08-27,"Singaporean couple invents roti-making robot, Rotimatic ... out the mechanics of the roti-maker, while he figured out the software technology.","Singaporean couple invents roti-making robot, Rotimatic",http://www.straitstimes.com/lifestyle/food/easy-roti-in-a-jiffy
56,"A flying drone could soon take inventory in a warehouse--and possibly someone's job--as Singapore-based Infinium Robotics works to carve a niche in the drone market by developing a flying warehouse robot.  The company got its start coordinating drones for aerial displays and later attempted to apply drone technology use in food service, although this proved to be challenging. Today, Infinium focuses on providing robotics solutions in the warehouse and logistics sector.  ""We are focused on indoor applications (for) very practical purposes because for outdoor applications, we have to deal with regulations. We have to deal with issues like privacy as well (but) if you fly drones indoors, you do away with all these issues,"" Junyang Woon, founder and CEO of Infinium Robotics, tells CNBC's ""Managing Asia.""",2017-02-09,"Today, Infinium focuses on providing robotics solutions in the ... of Singapore Navy officer became fascinated by drone technology after seeing ...",Flying warehouse drones are in the works by Singapore's Infinium ...,http://www.cnbc.com/2017/02/09/flying-warehouse-drones-are-in-the-works-by-singapores-infinium-robotics.html
57,"Here in tech-crazy Asia, robots occupy a special place in our hearts, homes and workplaces.  AsianScientist (Jan. 3, 2017) - By Eugene Wambeck - We may not always see them in action, but robots are already a common sight throughout Asia in areas such as manufacturing and logistics. Not content with robots that make products, researchers in Asia are pushing the envelope and developing robots that engage in conversation, provide support to overworked hospital staff, and even keep an eye on your cat when youre at work.  In this robotics and artificial intelligence issue of Asian Scientist Magazine, we highlight ten made-in-Asia robots that are making waves in fields ranging from healthcare to entertainment.  Keep a lookout for these mechanical marvels coming soon to a home near you!      1. Kirobo  This diminutive robot holds the honor of having been the first robot companion in space. In fact, Kirobo holds another Guinness World Record for a robot holding conversation at the highest altitude!  Designed by Toyota Motor Corporation and partners, Kirobo is equipped with the companys latest voice and facial recognition software. Kirobo accompanied Japanese space astronaut, Commander Koichi Wakata, for 18 months on board the International Space Station from August 2013 to February 2014.  Back on earth, a miniaturized version of Kirobo is now commercially available as a driving companion.",2017-01-04,"Here in tech-crazy Asia, robots occupy a special place in our hearts, homes ... In this robotics and artificial intelligence issue of Asian Scientist ...","Hello, World! Meet 10 Made-In-Asia Robots",https://www.asianscientist.com/2017/01/print/hello-world-meet-10-made-in-asia-robots/
58,"SINGAPORE - The National Robotics Programme, which was announced last year (2015), will be scaled up this year with the announcement of more than $450 million to support it over the next three years.  Finance Minister Heng Swee Keat made the announcement in his Budget speech on Wednesday (March 24) as he spoke about industry-level transformation.  Developing and deploying new technologies to solve problems that are relevant for the entire industry can drive industry-level transformation, he said.  Robotics technology can enable us to work more effectively in a tight labour market, and can also create more high value-added jobs, he added.  Keeping that in view, the ministry will work with solution providers to offer packaged solutions to small and medium-sized enterprises (SMEs) at a reasonable cost.  Robotics and automation technology can be applied widely to transform sectors such as healthcare, construction, manufacturing and logistics.  Using the example of robotics in the healthcare industry, Mr Heng said the technology is being used in pharmacies in hospitals to pick medication accurately and quickly, which frees up time for staff to give advice on the medication.  Autonomous transporters are also being used to move supplies efficiently in hospitals.  Power-assisted bed transport technologies to reduce the manual effort in moving patients are also being tried out, he said.",2016-03-24,"SINGAPORE - The National Robotics Programme, which was ... Robotics technology can enable us to work more effectively in a tight labour ...",Singapore Budget 2016: More than $450 million to support National ...,http://www.straitstimes.com/business/economy/singapore-budget-2016-more-than-450-million-to-support-national-robotics-programme
59,"The robot, PictoBot, can paint a wall 90 square metres in size in an hour, whereas it would take a team of two painters more than 1.5 hours to do the same job.  SINGAPORE: A spray-painting robot could halve the number of workers needed to paint walls at industrial developments, do the job 25 per cent faster and improve safety, announced Nanyang Technological University (NTU), JTC and the National Research Foundation (NRF) on Wednesday (Oct 26).  Industrial buildings come with high ceilings to accommodate bulky equipment and materials. Currently, the conventional method for spray painting requires a team of two painters using a scissor lift to reach the high ceilings.  ""Working at such heights exposes painters to various safety risks,"" they said.  In comparison, the 1.5-tonne PictoBot needs only one human supervisor on ground level. Using its optical camera and laser scanner, the robot can navigate and paint walls up to 10 metres high with its robotic arm.  PictoBot can paint a wall 90 square metres in size in an hour, whereas it would take a team of two painters more than 1.5 hours to do the same job.     It can also work four hours on one battery charge, giving walls an even coat of paint that matches industry standards. It can even operate in the dark, the organisations added.  These features allow the robot to paint continuously day or night, improving efficiency and freeing up manpower.  Developed in a year at NTU's Robotic Research Centre, the project is supported under NRF's Test-Bedding and Demonstration of Innovative Research funding initiative which aims to use Government-led demand efforts to demonstrate feasibility of innovative technologies and catalyse adoption by private sectors.  To ensure that PictoBot meets industry standards, its developers said it will be tested at industrial developments such as JTC Space @ Gul.  JTC Director of Innovation Programme Office and Corporate Planning Anil Das said that such robotic solutions help improve the productivity of the construction industry.  ""Developers can go to market a lot faster and industry players can continue with us to develop even more innovative solutions to alleviate some of the construction productivity challenges that we face today,"" he said.  As for how jobs in the future will be affected by autonomous robots, NTU Robotic Research Centre Director Professor Chen I-Ming said workers will be able to upgrade their skills and will be trained to operate the machines.    ""There are still very challenging tasks that robots cannot do, so workers can work on those to create maximum value.",2016-10-25,"SINGAPORE: A spray-painting robot could halve the number of workers ... announced Nanyang Technological University (NTU), JTC and the ...","Scientists create robot that can paint walls 25% faster, improve safety",http://www.channelnewsasia.com/news/singapore/scientists-create-robot-that-can-paint-walls-25-faster-improve/3236262.html
60,"From waiting tables to picking out medicine, robots are transforming the way people work. NTU researchers are even perfecting a robot that tutors primary school children.  SINGAPORE: More companies are looking to using robots to take over tasks traditionally performed by workers. This can help improve productivity and address the issue of manpower shortage.  Researchers from Nanyang Technological University (NTU) have envisioned that in schools of the future, robots will be able to guide children in their lessons, so that teachers will have more time to observe students behaviour and identify their needs.  ""Imagine we are putting a more structured curriculum into the robot to help tutor the lower primary school kids, like those in P1, P2 - a companion robot to help them go through their curriculum, explained Dr Chen I-Ming, director of NTUs Robotics Research Centre.  The researchers have come up with a prototype that it has tested in some kindergartens. The project is funded by the Singapore Millennium Fund, a foundation supported by Temasek Trust.  Children would be able to control the movements of the robots using sensors. Teachers can also benefit, by doing voice recordings of stories using the robots and playing them back to the students.    For teachers, it also means picking up a new skill. ""I have some problems because I'm not very familiar (with it), said Ms Leela Chua, a teacher with Youth Progress Singapore. Teachers should be open. It's lifelong learning - we should always look forward to something new, something up to date.""  Dr Chen said that since 2013, more companies have shown an interest in robotics, and have approached the university to enquire about collaborations.    ""It's actually different from sector to sector. If you are in manufacturing sectors, their main goal is to improve productivity. If it's anything that really improves productivity, they will take it up immediately, said Dr Chen. But for other social or educational types of robots, they need to go through a lengthy case study, or test-bedding and also prove the results. That will probably take a bit much longer. You still need probably two to three years at least.    Robot waiter Techi can work long hours, deliver food and drinks to customers and even take the lift to hand over toiletries to hotel guests. The company behind the robot said more than 10 firms will be using it from March.    ""Our aim is to replace the repeated, tiring jobs for human beings, so that they can concentrate more on the productive work, said Techmetics chairman and technical director Mathan Muthupillai. If you talk about the F&B side, waiters are spending more time on actually taking the items and delivering them to the table - that work can be actually taken care of by the robot.    Mr Neelendra Jain, founder and CEO of food and beverage solutions provider The Happy Roots, said with non-skilled tasks being diverted to robots, staff will be able to focus on work which would require their skills.    At KK Womens and Childrens Hospital, a robotic bottle-dispensing system was rolled out in 2015. It can load, pick, assemble and label medicine bottles. Before the medicine is dispensed to patients, pharmacy staff will perform an additional round of checks.  This replaces many of the manual tasks involved, saving around 8,760 man-hours a year. Previously, staff had to manually pick, pack, assemble, barcode, and track expiry dates and batch numbers, across various types of bottled medication.    At first, me and my colleagues were a bit apprehensive about operating the machines as we didn't know what to expect, whether the machines will be beneficial for us, said Ms Hamidah Rahmat, a senior pharmacy technician at KKH. But after a while, the vendors, the engineers taught us how to operate the machines. They taught us how to troubleshoot. After practice, after getting used to it, now we are more confident.""    Ms Hamidah also said workers should not be worried about robots taking over their jobs, but that they should see them as helpers to improve efficiency and customer service.",2016-01-18,SINGAPORE: More companies are looking to using robots to take over ... Researchers from Nanyang Technological University (NTU) have ...,"Aye, robot: Singapore rolls out robots for more jobs",http://www.channelnewsasia.com/news/singapore/aye-robot-singapore-rolls/2436094.html
